,sample,iteration,entropy,pLDDT,watermark
4104,000164,5,2.349609375,0.4172,-0.0033421368193402644
4105,000164,6,2.267578125,0.3845,-0.0027990953369932264
4106,000164,7,2.185546875,0.4292,-0.004144523365252686
4107,000164,8,2.12890625,0.4419,0.0001008928319655121
4108,000164,9,1.9150390625,0.4734,0.008587842211440211
4109,000164,10,1.76171875,0.4556,-7.281050861826163e-05
4110,000164,11,1.5107421875,0.5049,0.005653591447974032
4111,000164,12,1.2890625,0.6162,5.3805243280880335e-06
4112,000164,13,1.17578125,0.5986,-0.00011634655444026781
4113,000164,14,0.8955078125,0.6279,-0.004067142950514302
4114,000164,15,0.84521484375,0.5908,-1.0166406410520477e-07
4115,000164,16,0.6689453125,0.7515,-0.000933926374379522
4116,000164,17,0.5654296875,0.7466,-0.027647417729637885
4117,000164,18,0.48583984375,0.7212,-0.0008929186009066017
4118,000164,19,0.5009765625,0.707,0.0017237512427089874
4119,000164,20,0.372802734375,0.7158,0.0017237512427089874
4120,000164,21,0.787109375,0.7026,0.0017525245883003443
4121,000164,22,0.76318359375,0.7021,0.0033595504821323785
4122,000164,23,0.85693359375,0.7134,0.0033595504821323785
4123,000164,24,0.92578125,0.7256,0.0032175025677504965
4124,000164,25,1.109375,0.6597,0.0032175025677504965
4125,000165,1,2.701171875,0.46,-0.0038260294784014316
4126,000165,2,2.771484375,0.3962,-0.0028752535709146497
4127,000165,3,2.55078125,0.3325,-9.818305021173012e-06
4128,000165,4,2.466796875,0.3635,-0.002801901665871312
4129,000165,5,2.4609375,0.4065,-0.004044607210212145
4130,000165,6,2.267578125,0.4712,6.7917594892625046e-18
4131,000165,7,1.998046875,0.4055,-4.169065987926833e-09
4132,000165,8,1.7646484375,0.4631,-2.824941773527708e-05
4133,000165,9,1.544921875,0.5103,0.004028256380971679
4134,000165,10,1.330078125,0.5244,-1.743515819827454e-07
4135,000165,11,1.1806640625,0.6826,-8.042714211365341e-05
4136,000165,12,1.0830078125,0.6987,-0.0038361216338538145
4137,000165,13,0.751953125,0.6089,-0.00044940427354480533
4138,000165,14,0.83251953125,0.7754,0.0015157345831404712
4139,000165,15,0.7646484375,0.8511,0.00013615952659691566
4140,000165,16,0.65234375,0.8848,-0.0009881507443714604
4141,000165,17,0.5498046875,0.8931,8.531403485063271e-19
4142,000165,18,0.56201171875,0.8774,-0.000874442997993663
4143,000165,19,0.56005859375,0.875,-0.004163536663310069
4144,000165,20,0.71923828125,0.8389,-0.0005607440620925136
4145,000165,21,0.52880859375,0.8506,6.991235774727461e-07
4146,000165,22,0.77734375,0.8105,1.7818241217061256e-05
4147,000165,23,0.61328125,0.8574,0.0008018544168620495
4148,000165,24,1.287109375,0.7598,0.0002654225741543781
4149,000165,25,0.85107421875,0.8408,0.0002654225741543781
4150,000166,1,2.6484375,0.3176,0.004494126235168344
4151,000166,2,2.69140625,0.3674,0.0026733088651815506
4152,000166,3,2.490234375,0.3433,0.010463726505755833
4153,000166,4,2.412109375,0.3821,-0.0032421566357549586
4154,000166,5,2.302734375,0.4209,-0.004016641332582102
4155,000166,6,2.341796875,0.3936,-0.0009870972772835288
4156,000166,7,2.13671875,0.4722,0.004758438323474029
4157,000166,8,1.92578125,0.3752,-0.0007251371892946119
4158,000166,9,1.8232421875,0.542,-0.003884071960124136
4159,000166,10,1.7607421875,0.4585,-0.004152152938739204
4160,000166,11,1.4248046875,0.6079,0.0029206113883813167
4161,000166,12,1.294921875,0.5347,0.002549252069381114
4162,000166,13,1.1318359375,0.5503,-0.0009525543904652239
4163,000166,14,0.92822265625,0.5513,2.508028284720174e-17
4164,000166,15,0.76513671875,0.5283,0.000564394891628274
4165,000166,16,0.5419921875,0.5723,9.255912388683382e-05
4166,000166,17,0.59326171875,0.6665,0.001204584165709871
4167,000166,18,0.650390625,0.7002,0.004429517244514403
4168,000166,19,0.57470703125,0.6885,0.004571724172413305
4169,000166,20,0.5908203125,0.7153,-0.00022606254857839014
4170,000166,21,0.65380859375,0.8003,0.0025464745141388356
4171,000166,22,0.9609375,0.7314,0.0025464745141388356
4172,000166,23,0.87109375,0.7183,0.0025464745141388356
4173,000166,24,1.3486328125,0.75,0.0025464745141388356
4174,000166,25,0.16845703125,0.7803,0.0021657556865547906
4175,000167,1,2.728515625,0.3557,-0.0002432785200549882
4176,000167,2,2.7265625,0.3435,-0.0002575438601579473
4177,000167,3,2.6015625,0.3433,0.002238273158657267
4178,000167,4,2.478515625,0.3669,-0.0030541292538384325
4179,000167,5,2.337890625,0.3247,-0.0009742353140496721
4180,000167,6,2.126953125,0.3958,0.001610510329476636
4181,000167,7,1.8583984375,0.4939,0.0007879285485635074
4182,000167,8,1.77734375,0.7197,-1.1745242675033201e-07
4183,000167,9,1.58984375,0.7324,0.003149311728160742
4184,000167,10,1.412109375,0.6753,0.0021228098287937314
4185,000167,11,1.32421875,0.7695,0.014198648139357173
4186,000167,12,1.31640625,0.8257,0.008877500450722775
4187,000167,13,1.1328125,0.8462,0.0005072657937016389
4188,000167,14,0.8798828125,0.8677,0.003913555221623122
4189,000167,15,0.77294921875,0.856,-0.0008914641282453117
4190,000167,16,0.6962890625,0.875,-1.193178371025368e-08
4191,000167,17,0.5439453125,0.8965,-9.630733293377033e-08
4192,000167,18,0.53271484375,0.9009,-0.0027861601777929078
4193,000167,19,0.47119140625,0.8965,2.4190477102210734e-17
4194,000167,20,0.6240234375,0.8926,-2.297903291890591e-08
4195,000167,21,0.65087890625,0.8872,-1.1700351886746504e-07
4196,000167,22,0.826171875,0.9009,-0.0024790211416740003
4197,000167,23,0.57568359375,0.895,-1.6439260101674946e-07
4198,000167,24,1.2763671875,0.8955,-0.003276996090387549
4199,000167,25,1.2666015625,0.8911,-0.003276996090387549
4200,000168,1,2.673828125,0.4441,0.012601140528246901
4201,000168,2,2.728515625,0.3572,0.010891486112600601
4202,000168,3,2.53515625,0.4106,-2.4698723212745218e-08
4203,000168,4,2.43359375,0.4238,-0.0021791221778596215
4204,000168,5,2.296875,0.4817,-0.0029608017804737753
4205,000168,6,2.046875,0.4885,-1.056519426172067e-07
4206,000168,7,2.138671875,0.4126,3.7803528451954387e-07
4207,000168,8,1.982421875,0.4045,-0.004063941130059853
4208,000168,9,1.953125,0.5273,0.0014077218039569017
4209,000168,10,1.7783203125,0.605,-8.136361930301782e-05
4210,000168,11,1.509765625,0.6592,-2.0527066182308367e-08
4211,000168,12,1.31640625,0.8066,0.011315335264004078
4212,000168,13,1.08203125,0.8306,-0.0036029815013167987
4213,000168,14,0.8505859375,0.8594,-0.00012894328629924935
4214,000168,15,0.70654296875,0.8618,9.597481672777783e-05
4215,000168,16,0.615234375,0.8716,-0.000337630961413574
4216,000168,17,0.54150390625,0.856,-0.0007657679878968725
4217,000168,18,0.57568359375,0.8408,-6.172608594235372e-06
4218,000168,19,0.51123046875,0.8579,-0.004152946671087149
4219,000168,20,0.5751953125,0.8604,-2.3786085501270197e-09
4220,000168,21,0.521484375,0.8389,-0.002782199417231395
4221,000168,22,1.0419921875,0.8579,-0.0036368560130776227
4222,000168,23,0.8251953125,0.8462,-0.0036368560130776227
4223,000168,24,1.224609375,0.8638,-0.0036368560130776227
4224,000168,25,0.96240234375,0.8516,-0.0036368560130776227
4225,000169,1,2.70703125,0.3687,0.0002885918875545207
4226,000169,2,2.755859375,0.2908,0.00028056236024092546
4227,000169,3,2.544921875,0.3591,0.002606228346645728
4228,000169,4,2.400390625,0.3257,-0.003601967250771526
4229,000169,5,2.236328125,0.397,0.003355229827696815
4230,000169,6,2.2265625,0.4209,0.0020013847287371628
4231,000169,7,2.04296875,0.395,-0.03333594853704089
4232,000169,8,1.7890625,0.3965,0.004531963082661239
4233,000169,9,1.537109375,0.4924,0.007237734278380897
4234,000169,10,1.6103515625,0.4807,0.0006129069890621966
4235,000169,11,1.5244140625,0.5293,0.001059825095947639
4236,000169,12,1.3046875,0.5181,0.003546164374145594
4237,000169,13,1.072265625,0.4529,4.3084215632947787e-05
4238,000169,14,0.845703125,0.4902,0.012020651972182939
4239,000169,15,0.708984375,0.6172,-0.00017494803193225487
4240,000169,16,0.65185546875,0.5996,0.0014865293803836416
4241,000169,17,0.54248046875,0.6875,0.0018907226260954368
4242,000169,18,0.55712890625,0.6948,-5.357934323136672e-05
4243,000169,19,0.4833984375,0.5928,0.00041406450544445583
4244,000169,20,0.5009765625,0.6279,-0.0024669329023370365
4245,000169,21,0.705078125,0.7007,0.0007404398098888321
4246,000169,22,0.56298828125,0.6484,0.0042382872402039196
4247,000169,23,1.0693359375,0.624,0.0017283458735296714
4248,000169,24,0.810546875,0.6699,0.0017283458735296714
4249,000169,25,1.3154296875,0.6362,0.0017283458735296714
4250,000170,1,2.6328125,0.3936,0.010019120869516784
4251,000170,2,2.640625,0.4297,-0.0041323088470426594
4252,000170,3,2.43359375,0.4065,6.537579098787619e-18
4253,000170,4,2.40625,0.4536,0.004690946805213564
4254,000170,5,2.37109375,0.4436,0.005421314519604842
4255,000170,6,2.265625,0.3608,-0.0009568333025097298
4256,000170,7,2.171875,0.4902,-0.031168325481133047
4257,000170,8,1.8310546875,0.4658,-0.0037111511821599635
4258,000170,9,1.7451171875,0.4604,4.482014281476793e-05
4259,000170,10,1.5205078125,0.5103,-0.0008501287110523129
4260,000170,11,1.3916015625,0.5581,0.004033572692000775
4261,000170,12,1.2509765625,0.6245,0.011311902973141608
4262,000170,13,1.1650390625,0.6689,-0.0031400650168421297
4263,000170,14,0.9658203125,0.688,0.0027165377794058088
4264,000170,15,0.85009765625,0.7026,-0.0032121714673743473
4265,000170,16,0.66552734375,0.6606,-1.444747967753114e-07
4266,000170,17,0.58056640625,0.6821,-0.0009824522108646053
4267,000170,18,0.61572265625,0.6909,-0.002870175646085237
4268,000170,19,0.44580078125,0.7339,-0.003353127358844507
4269,000170,20,0.56787109375,0.7114,2.538198009062985e-06
4270,000170,21,0.51171875,0.7617,-0.00012299187583425346
4271,000170,22,0.89013671875,0.7563,-0.0004269836077586374
4272,000170,23,0.7421875,0.7412,-0.0006681216700258931
4273,000170,24,0.75634765625,0.7817,-0.0006681216700258931
4274,000170,25,1.341796875,0.7534,-0.0004269836077586374
4275,000171,1,2.69921875,0.3818,-0.0007073839388579209
4276,000171,2,2.697265625,0.4048,0.0010582691888411239
4277,000171,3,2.484375,0.3674,8.534438517407428e-06
4278,000171,4,2.40234375,0.3169,0.0010430152943177035
4279,000171,5,2.224609375,0.4753,0.008100662706994471
4280,000171,6,2.1171875,0.4978,-0.031976553650094414
4281,000171,7,1.951171875,0.5444,-1.141261311176888e-07
4282,000171,8,1.89453125,0.5908,-2.5246851101066965e-08
4283,000171,9,1.71875,0.5771,-0.00011900391396676806
4284,000171,10,1.3564453125,0.6558,0.00561301469040712
4285,000171,11,1.265625,0.5972,-0.0027387992017651602
4286,000171,12,1.111328125,0.7153,-0.00010244053801533246
4287,000171,13,1.021484375,0.7446,-0.0007002061497506165
4288,000171,14,0.90576171875,0.8374,0.003231264214226731
4289,000171,15,0.744140625,0.8784,1.328254587342266e-17
4290,000171,16,0.70263671875,0.8774,-1.3129470888169416e-08
4291,000171,17,0.6435546875,0.8979,2.4875581443246554e-17
4292,000171,18,0.5595703125,0.8804,-0.00011598473687967834
4293,000171,19,0.58984375,0.8857,-1.5848645366226662e-07
4294,000171,20,0.64208984375,0.877,-0.00402887945865564
4295,000171,21,0.603515625,0.877,-0.0005983208099795551
4296,000171,22,0.8271484375,0.8657,-4.7081126466909894e-05
4297,000171,23,0.8720703125,0.8789,-0.0005983208099795551
4298,000171,24,1.1650390625,0.8818,-0.0005983208099795551
4299,000171,25,1.13671875,0.8745,-0.0005983208099795551
4300,000172,1,2.671875,0.3811,1.8320647884453173e-05
4301,000172,2,2.7109375,0.3748,-1.587047212572127e-07
4302,000172,3,2.66796875,0.3555,0.0012816575853883683
4303,000172,4,2.44140625,0.4448,-5.712812793462952e-08
4304,000172,5,2.2734375,0.3796,6.5303645706096684e-18
4305,000172,6,2.166015625,0.4316,0.004967267089881489
4306,000172,7,2.171875,0.3862,-0.0025417340942991075
4307,000172,8,1.7529296875,0.4614,-4.6481102726941725e-08
4308,000172,9,1.6318359375,0.5464,0.00023980751669492456
4309,000172,10,1.521484375,0.4517,-4.7038821423967184e-07
4310,000172,11,1.412109375,0.7007,0.003944950594951202
4311,000172,12,1.1875,0.7476,-0.0001228384866125299
4312,000172,13,1.06640625,0.7881,-0.00019031411400190733
4313,000172,14,0.84765625,0.7661,0.006545420775529304
4314,000172,15,0.67919921875,0.8667,-9.076252689963312e-08
4315,000172,16,0.6298828125,0.8638,0.0042652267863214355
4316,000172,17,0.56298828125,0.8833,-0.003949247640491524
4317,000172,18,0.402587890625,0.8823,0.0030961856726715864
4318,000172,19,0.453369140625,0.7524,0.00040067845766709326
4319,000172,20,0.63232421875,0.833,0.00636004044242533
4320,000172,21,0.5478515625,0.8433,0.012815057939353058
4321,000172,22,0.480224609375,0.8418,0.012815057939353058
4322,000172,23,1.1044921875,0.8447,0.01827361900874258
4323,000172,24,0.448974609375,0.8237,0.01827361900874258
4324,000172,25,1.146484375,0.7695,0.01827361900874258
4325,000173,1,2.701171875,0.3511,0.00020117856013695395
4326,000173,2,2.75,0.4048,-0.00013680374069034197
4327,000173,3,2.552734375,0.3474,0.0007560154194014707
4328,000173,4,2.42578125,0.3877,2.341678290930689e-05
4329,000173,5,2.2890625,0.4402,-0.004013959505795486
4330,000173,6,2.236328125,0.3289,0.00411105609485124
4331,000173,7,1.98046875,0.4824,-7.581637688538513e-05
4332,000173,8,1.8828125,0.4221,0.00034686226900396827
4333,000173,9,1.6181640625,0.4958,-3.009593238548988e-08
4334,000173,10,1.7021484375,0.5288,0.008778439955715395
4335,000173,11,1.46875,0.5879,-0.003955025507904275
4336,000173,12,1.2880859375,0.6328,0.002696018952859869
4337,000173,13,1.1015625,0.7603,0.0025478077843988645
4338,000173,14,0.9326171875,0.8247,-0.0007894762590857744
4339,000173,15,0.82177734375,0.8003,3.192987381434851e-18
4340,000173,16,0.69873046875,0.835,-1.794957688066939e-08
4341,000173,17,0.62060546875,0.8628,-0.0006991242705965163
4342,000173,18,0.525390625,0.8354,-0.00013144565991251612
4343,000173,19,0.68359375,0.8486,-0.0004553825662138456
4344,000173,20,0.52734375,0.8506,-0.003512632028426693
4345,000173,21,0.57421875,0.8062,6.518230386827947e-18
4346,000173,22,0.80029296875,0.8203,6.518230386827947e-18
4347,000173,23,0.84619140625,0.811,-0.003363020883292503
4348,000173,24,0.95263671875,0.8179,-1.6261652682682315e-07
4349,000173,25,1.2265625,0.8315,-1.6261652682682315e-07
4350,000174,1,2.69921875,0.3777,-0.0033002864019017687
4351,000174,2,2.73046875,0.4233,-0.028114230781800923
4352,000174,3,2.6796875,0.3159,-0.00010812849461264065
4353,000174,4,2.4453125,0.3958,0.0017865556663488602
4354,000174,5,2.341796875,0.3848,-0.004024244790485576
4355,000174,6,2.138671875,0.3782,9.031801773061454e-05
4356,000174,7,1.98828125,0.4736,-0.00012722419797238805
4357,000174,8,1.7001953125,0.4856,-0.003818495729835607
4358,000174,9,1.623046875,0.5366,0.001525221737541424
4359,000174,10,1.4462890625,0.6318,0.002796315272982852
4360,000174,11,1.4287109375,0.7495,-0.03228094962044331
4361,000174,12,1.2216796875,0.7764,-0.00412630051904718
4362,000174,13,1.1044921875,0.7515,2.478328340767941e-17
4363,000174,14,0.85205078125,0.8057,-0.0009725150742313365
4364,000174,15,0.791015625,0.8354,-2.3704555732247264e-09
4365,000174,16,0.6494140625,0.8203,0.002868018419103724
4366,000174,17,0.58203125,0.8281,-0.003758575194987998
4367,000174,18,0.54638671875,0.8647,-0.00352244972213292
4368,000174,19,0.537109375,0.855,-0.003504181327926077
4369,000174,20,0.5078125,0.8618,0.00038847416375190763
4370,000174,21,0.72412109375,0.856,6.493408618457769e-18
4371,000174,22,0.603515625,0.853,6.493408618457769e-18
4372,000174,23,1.169921875,0.8594,6.493408618457769e-18
4373,000174,24,0.82861328125,0.8638,6.493408618457769e-18
4374,000174,25,1.1220703125,0.8462,6.493408618457769e-18
4375,000175,1,2.703125,0.3586,-2.2646240848048037e-08
4376,000175,2,2.69140625,0.4138,-1.2265498598893742e-07
4377,000175,3,2.580078125,0.3904,0.000812934005918392
4378,000175,4,2.38671875,0.3638,-0.0033482078308746045
4379,000175,5,2.3984375,0.3789,0.00874830913627822
4380,000175,6,2.25390625,0.3406,0.00013254996309165074
4381,000175,7,1.9765625,0.4663,-0.03589875008697102
4382,000175,8,1.970703125,0.5215,8.764171779558107e-06
4383,000175,9,1.7265625,0.5454,0.04555176130155569
4384,000175,10,1.66796875,0.5723,-1.3327526603312737e-07
4385,000175,11,1.2763671875,0.5825,-0.0008256346889567237
4386,000175,12,1.2998046875,0.6743,-0.00263256008824015
4387,000175,13,1.2001953125,0.7935,-0.0034985961076637734
4388,000175,14,1.1044921875,0.8652,-6.466920503992626e-09
4389,000175,15,0.71533203125,0.8711,-0.0037714843996761033
4390,000175,16,0.67919921875,0.8633,-0.000975270447280803
4391,000175,17,0.5458984375,0.8691,1.2300383107793564e-05
4392,000175,18,0.51416015625,0.8691,0.00023848773548160174
4393,000175,19,0.459716796875,0.8745,-0.0005732041457799444
4394,000175,20,0.45263671875,0.8765,-5.175693077289418e-09
4395,000175,21,0.5078125,0.8599,-0.000162882951465217
4396,000175,22,0.8779296875,0.8496,-0.000162882951465217
4397,000175,23,0.595703125,0.8604,-0.000162882951465217
4398,000175,24,1.27734375,0.8755,-0.000162882951465217
4399,000175,25,1.14453125,0.8677,-0.000162882951465217
4400,000176,1,2.728515625,0.2815,6.581461278994219e-18
4401,000176,2,2.712890625,0.3467,0.0016411288630232834
4402,000176,3,2.66796875,0.3127,1.7118546805295441e-18
4403,000176,4,2.4609375,0.406,0.010584029725613009
4404,000176,5,2.287109375,0.4302,-0.003823863659277768
4405,000176,6,1.98828125,0.478,-0.0038799960774125175
4406,000176,7,2.025390625,0.3933,0.00512342377097072
4407,000176,8,1.806640625,0.3403,0.0259974951873358
4408,000176,9,1.658203125,0.4585,0.0011464106606066116
4409,000176,10,1.611328125,0.4375,0.006112952676173233
4410,000176,11,1.51171875,0.4709,0.011320505677726966
4411,000176,12,1.3515625,0.521,0.008097248864576995
4412,000176,13,1.0966796875,0.6621,-4.6798374787560594e-08
4413,000176,14,0.962890625,0.7031,-6.959510662154809e-08
4414,000176,15,0.7919921875,0.7266,0.0012583658269298137
4415,000176,16,0.71533203125,0.7432,-7.019981441635896e-06
4416,000176,17,0.537109375,0.7554,-2.4331475475737174e-05
4417,000176,18,0.5,0.7988,-8.870722825256999e-05
4418,000176,19,0.5302734375,0.7935,-0.0007021243486367672
4419,000176,20,0.57470703125,0.7769,-0.00024865628763517944
4420,000176,21,0.63623046875,0.793,-2.1640672463753162e-08
4421,000176,22,0.86181640625,0.8027,-0.0037802027963127548
4422,000176,23,0.943359375,0.7871,-0.00057036031513805
4423,000176,24,1.1181640625,0.7686,-0.0037802027963127548
4424,000176,25,1.1357421875,0.7905,-0.0037802027963127548
4425,000177,1,2.66015625,0.3875,-3.854100801114635e-08
4426,000177,2,2.77734375,0.2861,-0.0009961766324443413
4427,000177,3,2.681640625,0.3633,0.0012758729562141746
4428,000177,4,2.388671875,0.3923,-0.03456265271430589
4429,000177,5,2.2734375,0.4368,0.0013746471412268563
4430,000177,6,2.1640625,0.4048,0.01377919416153972
4431,000177,7,2.033203125,0.4741,0.0016948356670352382
4432,000177,8,1.810546875,0.5171,-0.00014555192996856293
4433,000177,9,1.517578125,0.5273,1.1541883341362191e-05
4434,000177,10,1.474609375,0.5225,-0.0007260705914875973
4435,000177,11,1.466796875,0.6675,-0.0005537069744437732
4436,000177,12,1.2783203125,0.7158,-1.394424069387415e-08
4437,000177,13,1.044921875,0.7969,-0.02858628296848403
